,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
239,0.3824,1.456846932,3.071752967,1.446555459,60.98,2.055011034011841
240,0.384,1.460321946,3.105695969,1.433966802,59.53,2.0699784755706787
241,0.3856,1.466009601,3.08316075,1.44754903,61.78,2.0478875637054443
242,0.3872,1.47245529,3.082918653,1.456742362,61.94,2.0394222736358643
243,0.3888,1.476038997,3.074237123,1.470033029,58.7,2.0274569988250732
244,0.3904,1.48106121,3.057394252,1.482213815,62.2,2.009408950805664
245,0.392,1.485915486,3.084450017,1.473816462,62.31,2.0193769931793213
246,0.3936,1.491297632,3.090078606,1.477831704,63.03,2.015421152114868
247,0.3952,1.495776052,3.085550795,1.484140148,63.4,2.0056660175323486
248,0.3968,1.502511591,3.092117384,1.488571853,58.85,2.001512289047241
249,0.3984,1.507679604,3.123291841,1.479116181,58.29,2.0137624740600586
250,0.4,1.511429832,3.075197265,1.504472815,60.66,1.9772214889526367
251,0.4016,1.516837551,3.091107283,1.503415933,58.63,1.9798922538757324
252,0.4032,1.521134453,3.103633199,1.501200671,59.95,1.9811201095581055
253,0.4048,1.527558548,3.127418058,1.498414781,59.97,1.9880168437957764
254,0.4064,1.532568644,3.111028304,1.513463207,62.26,1.9707845449447632
255,0.408,1.536715859,3.079385024,1.53187663,57.82,1.9444879293441772
256,0.4096,1.543266498,3.114640326,1.522357043,57.8,1.9586615562438965
257,0.4112,1.550329949,3.097421146,1.540217656,56.7,1.9396828413009644
258,0.4128,1.554552124,3.092997884,1.542286928,57.67,1.930503010749817
259,0.4144,1.560180776,3.096472339,1.551908793,57.52,1.9254239797592163
260,0.416,1.565358255,3.107821962,1.5467805,62.12,1.9255740642547607
261,0.4176,1.572759371,3.11005867,1.554494262,56.37,1.9186609983444214
262,0.4192,1.577519342,3.102060926,1.565686407,56.32,1.9070336818695068
263,0.4208,1.583323474,3.086200768,1.576909901,57.58,1.889832615852356
264,0.4224,1.588830824,3.109513886,1.57056929,57.55,1.8973910808563232
265,0.424,1.597993997,3.137471195,1.570425387,55.72,1.9054752588272095
266,0.4256,1.601147226,3.099450491,1.588578042,61.04,1.8762811422348022
267,0.4272,1.610290392,3.097413393,1.600293565,57.0,1.8657640218734741
268,0.4288,1.614935777,3.089945848,1.606158077,59.53,1.8546825647354126
269,0.4304,1.620829392,3.110406836,1.605104124,56.53,1.8603498935699463
270,0.432,1.631226066,3.099613399,1.615885406,57.52,1.8436464071273804
271,0.4336,1.635089278,3.103740171,1.615060951,56.09,1.8404055833816528
272,0.4352,1.642749866,3.089354718,1.630945487,55.64,1.8231799602508545
