,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
375,0.075,2.029081853,2.593886515,2.02939038,23.84,2.744208812713623
376,0.0752,2.03160809,2.624155017,2.012330666,24.82,2.807067632675171
377,0.0754,2.031377376,2.619903988,2.014389758,27.73,2.793811082839966
378,0.0756,2.032904435,2.607650945,2.020660504,21.86,2.757261037826538
379,0.0758,2.0348685,2.584845653,2.031134923,24.88,2.693634271621704
380,0.076,2.039658351,2.611246806,2.025783536,23.16,2.7424216270446777
381,0.0762,2.037378052,2.59150771,2.034429774,32.01,2.6966686248779297
382,0.0764,2.043084987,2.53587051,2.064022779,24.46,2.539705991744995
383,0.0766,2.045120405,2.570781272,2.05535598,22.45,2.6196236610412598
384,0.0768,2.045508169,2.590957973,2.040900145,23.86,2.6649956703186035
385,0.077,2.047831484,2.609329532,2.03188136,24.64,2.700406551361084
386,0.0772,2.052345948,2.578142291,2.04697661,26.87,2.609761953353882
387,0.0774,2.048537519,2.605845295,2.05720581,20.83,2.683347225189209
388,0.0776,2.052143897,2.608378938,2.035113136,22.21,2.677311658859253
389,0.0778,2.051560902,2.630474745,2.030862159,21.66,2.72782826423645
390,0.078,2.057559641,2.605581208,2.044498539,22.09,2.6506495475769043
391,0.0782,2.055099982,2.609325598,2.0422702,23.0,2.6621909141540527
392,0.0784,2.060307142,2.626902054,2.033125998,25.07,2.6883034706115723
393,0.0786,2.05859723,2.564835393,2.073468182,20.62,2.537842273712158
394,0.0788,2.064554843,2.62909052,2.041906565,27.4,2.6765987873077393
395,0.079,2.06183684,2.609144995,2.076016441,20.06,2.6320950984954834
396,0.0792,2.067262006,2.612201445,2.044339625,24.66,2.62307071685791
397,0.0794,2.065708011,2.6159673,2.055706544,19.01,2.6325340270996094
398,0.0796,2.069408465,2.568057894,2.076346839,22.85,2.502885103225708
399,0.0798,2.071638707,2.573312364,2.07569198,23.29,2.5073084831237793
400,0.08,2.076210909,2.612343378,2.058690837,23.31,2.588751792907715
401,0.0802,2.077235979,2.591504437,2.066800537,23.8,2.532254457473755
402,0.0804,2.077415938,2.623007828,2.058403121,27.66,2.6049907207489014
403,0.0806,2.076520616,2.579308828,2.082298387,23.52,2.4976210594177246
404,0.0808,2.081759253,2.569700323,2.099013162,21.26,2.4574151039123535
405,0.081,2.084792193,2.60003343,2.081315766,23.58,2.5220987796783447
406,0.0812,2.089709724,2.57138198,2.090479575,25.58,2.4355452060699463
407,0.0814,2.088449102,2.607462173,2.066529899,26.92,2.525080680847168
408,0.0816,2.093909778,2.570986389,2.091476267,23.55,2.4179601669311523
409,0.0818,2.0964834,2.591539813,2.082226661,20.56,2.460087537765503
410,0.082,2.095162477,2.608380208,2.08137469,22.75,2.501749038696289
411,0.0822,2.095979332,2.555404205,2.09580952,23.59,2.3641226291656494
412,0.0824,2.100025743,2.589215627,2.085343558,21.73,2.436548948287964
413,0.0826,2.103075113,2.539681876,2.120722203,23.37,2.299081802368164
414,0.0828,2.106622282,2.580717301,2.096053609,21.88,2.392855167388916
415,0.083,2.107492279,2.512637129,2.135886182,22.85,2.2093608379364014
416,0.0832,2.111173447,2.609939624,2.091568793,22.55,2.4484190940856934
417,0.0834,2.121717827,2.57279577,2.122285945,24.83,2.325644016265869
418,0.0836,2.114558588,2.535930729,2.138534471,18.74,2.245075225830078
419,0.0838,2.119089696,2.586013229,2.100989404,22.3,2.360487461090088
420,0.084,2.129842578,2.545834022,2.125995329,25.2,2.225370407104492
421,0.0842,2.130824165,2.567727256,2.119046201,20.61,2.2779123783111572
422,0.0844,2.134259466,2.556386198,2.131548728,23.02,2.2364065647125244
423,0.0846,2.157211079,2.55561165,2.145315892,20.49,2.170081615447998
424,0.0848,2.162594045,2.54658942,2.157168502,21.04,2.1279618740081787
425,0.085,2.309161093,2.309291078,2.303145855,11.35,0.039105501025915146
426,0.0852,2.309442404,2.309569491,2.304792791,9.74,0.03862154111266136
427,0.0854,2.309208066,2.3101118,2.306836329,10.1,0.10287097096443176
428,0.0856,2.309425571,2.310314797,2.314346748,10.09,0.10192231833934784
429,0.0858,2.309598504,2.311373367,2.308227603,9.8,0.14382773637771606
430,0.086,2.310003979,2.31052266,2.306900685,11.35,0.07766067236661911
431,0.0862,2.309402904,2.311019632,2.310028747,10.09,0.13695190846920013
432,0.0864,2.309432013,2.310163113,2.307815801,11.35,0.09198793023824692
433,0.0866,2.309575453,2.310317858,2.304514463,9.74,0.09258987754583359
434,0.0868,2.30971802,2.310730723,2.308666313,9.58,0.10801389813423157
435,0.087,2.309369277,2.312428469,2.314945358,9.58,0.18751801550388336
436,0.0872,2.309137621,2.310534691,2.309307542,10.09,0.1265764832496643
437,0.0874,2.30987597,2.312999449,2.310319357,9.74,0.18904508650302887
438,0.0876,2.309788169,2.310600841,2.313214782,10.32,0.09631761163473129
439,0.0878,2.309415929,2.310440431,2.316202882,10.09,0.10802128911018372
440,0.088,2.309138123,2.310541488,2.313090314,9.82,0.12628169357776642
441,0.0882,2.30918768,2.309800797,2.303636999,11.35,0.08337501436471939
442,0.0884,2.309471798,2.311211381,2.310923997,9.58,0.14027999341487885
443,0.0886,2.308994717,2.30946394,2.30605397,11.35,0.07277349382638931
444,0.0888,2.309980414,2.313653035,2.311486047,11.35,0.2033664733171463
445,0.089,2.309590935,2.309810376,2.305104178,10.32,0.04965515434741974
446,0.0892,2.309356519,2.310597649,2.306606862,11.35,0.11795785278081894
447,0.0894,2.309300924,2.309899819,2.312213589,9.82,0.08184752613306046
448,0.0896,2.309361656,2.309910498,2.309484259,10.1,0.07826536893844604
449,0.0898,2.309685376,2.311168351,2.312602728,9.8,0.12850774824619293
450,0.09,2.309175185,2.310213688,2.314415349,11.35,0.10741938650608063
451,0.0902,2.309738489,2.310213857,2.305836037,10.28,
452,0.0904,2.310056743,2.310796095,2.307557278,11.35,
453,0.0906,2.31021505,2.311041175,2.305233283,11.35,
454,0.0908,2.310042807,2.310871674,2.312582324,11.35,
455,0.091,2.309243718,2.309534139,2.305138447,10.09,
456,0.0912,2.309748214,2.310428378,2.307484823,10.32,
457,0.0914,2.308956233,2.311189715,2.313364905,10.1,
458,0.0916,2.309831066,2.312467844,2.308222944,9.82,
459,0.0918,2.309864341,2.310715602,2.309769591,10.32,
460,0.092,2.309253749,2.309697517,2.309670802,8.92,
461,0.0922,2.310276048,2.311426792,2.309433043,10.28,
462,0.0924,2.30868916,2.309694914,2.311984384,11.35,
463,0.0926,2.309510413,2.310031057,2.305359256,11.35,
464,0.0928,2.309572091,2.31135944,2.312689256,10.1,
465,0.093,2.310428174,2.310927906,2.308030909,10.32,
466,0.0932,2.309678616,2.312753665,2.307390857,11.35,
467,0.0934,2.310106188,2.310621748,2.305959246,11.35,
468,0.0936,2.309247657,2.314657687,2.3156688,10.32,
469,0.0938,2.309940794,2.31052481,2.309531476,9.8,
470,0.094,2.310184532,2.310655849,2.305169815,10.28,
471,0.0942,2.30923649,2.309484524,2.306407294,10.28,
472,0.0944,2.309337811,2.309689753,2.306084053,10.32,
473,0.0946,2.310067342,2.310484009,2.306880066,9.8,
474,0.0948,2.309559185,2.31003627,2.308479484,9.8,
475,0.095,2.309421656,2.310688185,2.311231,10.1,
476,0.0952,2.310563297,2.313841575,2.308317894,11.35,
477,0.0954,2.309712803,2.310056496,2.304245182,11.35,
478,0.0956,2.309762007,2.310671684,2.312206888,8.92,
479,0.0958,2.309599784,2.310664704,2.314135636,10.28,
480,0.096,2.310029735,2.311052776,2.316868996,10.28,
481,0.0962,2.309746064,2.313421459,2.30623443,10.28,
482,0.0964,2.309340659,2.310251682,2.308519286,10.32,
483,0.0966,2.309323875,2.313115184,2.311129506,11.35,
484,0.0968,2.309408013,2.310073443,2.309261885,11.35,
485,0.097,2.308987989,2.309724247,2.307519044,10.1,
486,0.0972,2.309914127,2.311074215,2.306387979,9.58,
487,0.0974,2.309548843,2.310572172,2.313699318,11.35,
488,0.0976,2.30986654,2.310586122,2.313284499,9.58,
489,0.0978,2.310079829,2.311940598,2.315605665,10.28,
490,0.098,2.310194666,2.318289559,2.309439188,10.1,
491,0.0982,2.309401667,2.310177098,2.307429127,10.1,
492,0.0984,2.308902752,2.309389528,2.307721032,10.1,
493,0.0986,2.309166112,2.309842607,2.314482929,9.8,
494,0.0988,2.309226116,2.309683557,2.30620737,9.58,
495,0.099,2.310500722,2.311222968,2.30891391,10.1,
496,0.0992,2.309608974,2.310378668,2.306294265,9.74,
497,0.0994,2.309427103,2.310606702,2.3167721,8.92,
498,0.0996,2.308743238,2.309105587,2.305395769,11.35,
499,0.0998,2.309397586,2.310661631,2.307488168,11.35,
500,0.1,2.309874337,2.310063997,2.303693162,10.32,
