,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
92,0.04048,1.237947711,2.519968925,1.269359214,57.15,5.627655506134033
93,0.04092,1.247016149,2.539879306,1.252121968,58.02,5.620935916900635
94,0.04136,1.252598972,2.560108349,1.251234285,59.32,5.62253999710083
95,0.0418,1.256700996,2.596732994,1.259697419,59.99,5.661996841430664
96,0.04224,1.264498587,2.558048475,1.286485442,57.01,5.533874988555908
97,0.04268,1.270994412,2.593157541,1.278986455,53.98,5.5658345222473145
98,0.04312,1.278234773,2.631794658,1.254828385,56.72,5.602726459503174
99,0.04356,1.285220974,2.594917784,1.280591782,58.72,5.483298301696777
100,0.044,1.297325902,2.598768773,1.298395053,54.96,5.438594341278076
101,0.04444,1.3047187,2.602793599,1.310546175,55.1,5.4045915603637695
102,0.04488,1.315551732,2.631038523,1.325016761,54.22,5.413980007171631
103,0.04532,1.325257876,2.627454456,1.334328341,55.61,5.360353469848633
104,0.04576,1.437712371,2.436755722,1.459427857,51.02,4.672501564025879
105,0.0462,1.444928746,2.498084626,1.428013143,46.42,4.77446985244751
106,0.04664,1.448389276,2.458953004,1.45216139,44.8,4.654816627502441
107,0.04708,1.451292678,2.465283853,1.450392684,43.87,4.640868663787842
108,0.04752,1.459402178,2.463770653,1.458548711,40.78,4.597354412078857
109,0.04796,1.460914604,2.488973312,1.450001436,49.08,4.629865646362305
110,0.0484,1.46427711,2.50921567,1.458916175,44.57,4.646469593048096
111,0.04884,1.46792774,2.480521395,1.469706504,49.87,4.55333948135376
112,0.04928,1.473028951,2.480068074,1.479201258,48.75,4.520508766174316
113,0.04972,1.474476764,2.504786749,1.473233095,45.43,4.5521674156188965
114,0.05016,1.477844071,2.536217603,1.464264164,42.24,4.593465805053711
115,0.0506,1.482881801,2.533829058,1.472783837,39.2,4.557384014129639
116,0.05104,1.48690334,2.524074383,1.479166701,47.6,4.507849216461182
117,0.05148,1.490614677,2.513062495,1.509495382,49.67,4.456574440002441
118,0.05192,1.493938766,2.540945621,1.498055993,45.93,4.4906229972839355
119,0.05236,1.497197135,2.551042802,1.485336805,44.85,4.486303806304932
120,0.0528,1.503528737,2.553806105,1.493739263,46.1,4.460000514984131
121,0.05324,1.506654787,2.543368039,1.503579506,47.71,4.412764549255371
